"word","spelling"
"esguichar","iʒ.ɡi.ˈʃaɾ"
"punção","pũ.ˈsɐ̃w̃"
"picada","pi.ˈka.dɐ"
"choça","ˈʃɔ.sɐ"
"pontada","põ.ˈta.dɐ"
"bicudo","bi.ˈku.du"
"cravelha","kɾɐ.ˈvɐj.ʎɐ"
"apara","ɐ.ˈpa.ɾɐ"
"acupunctura","ɐ.ku.pũˈk.tu.ɾɐ"
"acupunctor","ɐ.ku.pũˈk.toɾ"
"sarja","ˈsaɾ.ʒɐ"
"nabiça","nɐ.ˈbi.sɐ"
"grelar","ɡɾɨ.ˈlaɾ"
"glosa","ˈɡlɔ.zɐ"
"baiuca","bɐj.ˈu.kɐ"
"bátega","ˈba.tɨ.ɡɐ"
"latejo","lɐ.ˈtɐj.ʒu"
"pulsação","puɫ.sɐ.ˈsɐ̃w̃"
"latejar","lɐ.tɨ.ˈʒaɾ"
"códice","ˈkɔ.di.sɨ"
"códex","ˈkɔ.dɛks"
"inflexão","ĩ.flɛ.ˈksɐ̃w̃"
"deão","ˈdjɐ̃w̃"
"caturra","kɐ.ˈtu.Rɐ"
"paquistanês","pɐ.kiʃ.tɐ.ˈneʃ"
"cálice","ˈka.li.sɨ"
"prenunciar","pɾɨ.nũ.ˈsi.aɾ"
"filologia","fi.lu.lu.ˈʒi.ɐ<text"
"lixa","ˈli.ʃɐ"
"ferroviário","fɛ.Rɔ.ˈvi.a.ɾju"
"trapézio","tɾɐ.ˈpɛ.zju"
"manchar","mɐ̃.ˈʃaɾ"
"subscrever","sub.ʃkɾɨ.ˈveɾ"
"bacilo","bɐ.ˈsi.lu"
"czarina","kzɐ.ˈɾi.nɐ"
"captação","kɐp.tɐ.ˈsɐ̃w̃"
"contagiante","kõ.tɐ.ˈʒjɐ̃.tɨ"
"remedeio","Rɨ.mɨ.ˈdɐj.u"
"mediar","mɨ.ˈdi.aɾ"
"estrofe","iʃ.ˈtɾɔ.fɨ"
"obeso","ɔ.ˈbe.zu"
"balouçar","bɐ.low.ˈsaɾ"
"astrológico","ɐʃ.tɾu.ˈlɔ.ʒi.ku"
"recuperação","Rɨ.ku.pɨ.ɾɐ.ˈsɐ̃w̃"
"infrutífero","ĩ.fɾu.ˈti.fɨ.ɾu"
"sopé","su.ˈpɛ"
"talhe","ˈta.ʎɨ"
"capelo","kɐ.ˈpe.lu"
"cascar","kɐʃ.ˈkaɾ"
"filhó","fi.ˈʎɔ"
"trovejar","tɾu.vɨ.ˈʒaɾ"
"licitação","li.si.tɐ.ˈsɐ̃w̃"
"Diogo","d̪i.o.gʊ"
"insustentável","ĩ.suʃ.tẽ.ˈta.vɛɫ"
"presidencial","pɾɨ.zi.dẽ.ˈsi.aɫ"
"descortês","dɨʃ.kuɾ.ˈteʃ"
"perpétuo","pɨɾ.ˈpɛ.twu"
"detenção","dɨ.tẽ.ˈsɐ̃w̃"
"periodicidade","pɨ.ɾju.di.si.ˈda.dɨ"
"ofegar","ɔ.fɨ.ˈɡaɾ"
"encapelado","ẽ.kɐ.pɨ.ˈla.du"
"prurido","pɾu.ˈɾi.du"
"sorna","ˈsɔɾ.nɐ"
"podengo","pu.ˈdẽ.ɡu"
"diapasão","djɐ.pɐ.ˈzɐ̃w̃"
"elétrodo","i.ˈlɛ.tɾu.du"
"calço","ˈkaɫ.su"
"croché","kɾɔ.ˈʃɛ"
"judo","ˈʒu.du"
"oleoso","ɔ.ˈljo.zu"
"pomada","pu.ˈma.dɐ"
"ceroulas","sɨ.ˈɾow.lɐʃ"
"impunidade","ĩ.pu.ni.ˈda.dɨ"
"espasmódico","iʃ.pɐʒ.ˈmɔ.di.ku<text"
"esfíncter","iʃ.ˈfĩk.tɛɾ"
"ómega","ˈɔ.mɨ.ɡɐ"
"sobejamente","su.bɐj.ʒɐ.ˈmẽ.tɨ"
"cambalear","kɐ̃.bɐ.ˈli.aɾ"
"oscilante","ɔʃ.si.ˈlɐ̃.tɨ"
"inconsolável","ĩ.kõ.su.ˈla.vɛɫ"
"espirituoso","i.pi.ɾi.ˈtwo.zu<text"
"circunstante","siɾ.kũʃ.ˈtɐ̃.tɨ"
"almanaque","aɫ.mɐ.ˈna.kɨ"
"sangria","sɐ̃.ˈɡɾi.ɐ"
"tisana","ti.ˈzɐ.nɐ"
"intermédio","ĩ.tɨɾ.ˈmɛ.dju"
"prodigioso","pɾu.di.ˈʒjo.zu<text"
"bemol","bɨ.ˈmɔɫ"
"sustenido","suʃ.tɨ.ˈni.du"
"arqueado","ɐɾ.ˈki.a.du<text"
"capicua","kɐ.pi.ˈku.ɐ"
"imperioso","ĩ.pɨ.ˈɾjo.zu<text"
"candura","kɐ̃.ˈdu.ɾɐ"
"viés","ˈvjɛʃ"
"centáurea","sẽ.ˈtaw.ɾjɐ"
"intransitável","ĩ.tɾɐ̃.zi.ˈta.vɛɫ"
"ginásio","ʒi.ˈna.zju"
"encriptação","ẽ.kɾip.tɐ.ˈsɐ̃w̃"
"imigrar","i.mi.ˈɡɾaɾ"
"machiquense","mɐ.ʃi.ˈkẽ.sɨ"
"porto-monizense","poɾ.tu.mu.ni.ˈzẽ.sɨ"
"invés","ĩ.ˈvɛʃ"
"aspirante","ɐʃ.pi.ˈɾɐ̃.tɨ"
"estrabismo","iʃ.tɾɐ.ˈbiʒ.mu"
"dobrada","du.ˈbɾa.dɐ"
"feiticeira","fɐj.ti.ˈsɐj.ɾɐ"
"obséquio","ɔb.ˈzɛ.kju"
"carcereiro","kɐɾ.sɨ.ˈɾɐj.ɾu"
"premeditação","pɾɨ.mɨ.di.tɐ.ˈsɐ̃w̃"
"meiguice","mɐj.ˈɡi.sɨ"
"atributivo","ɐ.tɾi.bu.ˈti.vu"
"exasperante","i.zɐʃ.pɨ.ˈɾɐ̃.tɨ"
"desvario","dɨʒ.vɐ.ˈɾi.u"
"chofre","ˈʃo.fɾɨ"
"cálido","ˈka.li.du<text"
"amolação","ɐ.mu.lɐ.ˈsɐ̃w̃"
"ferroada","fɨ.ˈRwa.dɐ"
"divagação","di.vɐ.ɡɐ.ˈsɐ̃w̃"
"cordialidade","kuɾ.djɐ.li.ˈda.dɨ"
"contrafação","kõ.tɾɐ.fa.ˈsɐ̃w̃"
"cantilena","kɐ̃.ti.ˈle.nɐ"
"cerzir","sɨɾ.ˈziɾ"
"remendar","Rɨ.mẽ.ˈdaɾ<text"
"apinhado","ɐ.pi.ˈɲa.du<text"
"afilado","ɐ.fi.ˈla.du"
"simulacro","si.mu.ˈla.kɾu"
"envergar","ẽ.vɨɾ.ˈɡaɾ"
"descompostura","dɨʃ.kõ.puʃ.ˈtu.ɾɐ"
"mirra","ˈmi.Rɐ"
"espigado","iʃ.pi.ˈɡa.du"
"safanão","sɐ.fɐ.ˈnɐ̃w̃"
"cápsula","ˈka.psu.lɐ"
"embrenhar","ẽ.bɾɨ.ˈɲaɾ"
"efeméride","i.fɨ.ˈmɛ.ɾi.dɨ"
"lassidão","lɐ.si.ˈdɐ̃w̃"
"canelado","kɐ.nɨ.ˈla.du<text"
"estria","iʃ.ˈtɾi.ɐ"
"frontão","fɾõ.ˈtɐ̃w̃"
"arrulho","ɐ.ˈRu.ʎu"
"espoliar","iʃ.pu.ˈli.aɾ"
"malar","mɐ.ˈlaɾ"
"exortação","i.zuɾ.tɐ.ˈsɐ̃w̃"
"postulado","puʃ.tu.ˈla.du"
"madrugar","mɐ.dɾu.ˈɡaɾ"
"cruzado","kɾu.ˈza.du"
"desapontamento","dɨ.zɐ.põ.tɐ.ˈmẽ.tu"
"engodo","ẽ.ˈɡo.du"
"lívido","ˈli.vi.du<text"
"ofegante","ɔ.fɨ.ˈɡɐ̃.tɨ"
"cocktail","ˈkok.tɐjl"
"profusão","pɾu.fu.ˈzɐ̃w̃"
"meridiano","mɨ.ɾi.ˈdjɐ.nu"
"ideograma","i.djɔ.ˈɡɾɐ.mɐ"
"lorde","ˈlɔɾ.dɨ"
"bege","ˈbɛ.ʒɨ"
"bidé","bi.ˈdɛ<text"
"depreciar","dɨ.pɾɨ.ˈsi.aɾ"
"regatear","Rɨ.ɡɐ.ˈti.aɾ<text"
"inchado","ĩ.ˈʃa.du"
"basebol","bɐj.zɨ.ˈbɔɫ"
"freixo","ˈfɾɐj.ʃu"
"lisonjeiro","li.zõ.ˈʒɐj.ɾu<text"
"uníssono","u.ˈni.su.nu"
"unânime","u.ˈnɐ.ni.mɨ"
"certame","sɨɾ.ˈtɐ.mɨ"
"barrista","bɐ.ˈRiʃ.tɐ<text"
"tresloucado","tɾɨʒ.low.ˈka.du<text"
"galeria","ɡɐ.lɨ.ˈɾi.ɐ"
"galeota","ɡɐ.ˈljɔ.tɐ"
"termas","ˈteɾ.mɐʃ"
"chaveta","ʃɐ.ˈve.tɐ"
"papelote","pɐ.pɨ.ˈlɔ.tɨ"
"chuvisco","ʃu.ˈviʃ.ku"
"estola","iʃ.ˈtɔ.lɐ"
"paramento","pɐ.ɾɐ.ˈmẽ.tu"
"parêntese","pɐ.ˈɾẽ.tɨ.zɨ"
"bricabraque","bɾi.ka.ˈbɾa.kɨ"
"bufete","bu.ˈfe.tɨ"
"camuflar","kɐ.mu.ˈflaɾ"
"cancã","kɐ̃.ˈkɐ̃"
"chassi","ʃa.ˈsi"
"rebuscar","Rɨ.buʃ.ˈkaɾ"
"equipagem","i.ki.ˈpa.ʒɐ̃j̃"
"insatisfação","ĩ.sɐ.tiʃ.fɐ.ˈsɐ̃w̃"
"involuntário","ĩ.vu.lũ.ˈta.ɾju"
"leitoso","lɐj.ˈto.zu"
"maldição","maɫ.di.ˈsɐ̃w̃"
"monge","ˈmõ.ʒɨ"
"montanhoso","mõ.tɐ.ˈɲo.zu"
"multiplicativo","muɫ.ti.pli.kɐ.ˈti.vu"
"munição","mu.ni.ˈsɐ̃w̃"
"dogmatismo","dɔɡ.mɐ.ˈtiʒ.mu"
"oceanografia","ɔ.sjɐ.nu.ɡɾɐ.ˈfi.ɐ"
"quilo","ˈki.lu"
"oponente","ɔ.pu.ˈnẽ.tɨ"
"eriçar","e.ɾi.ˈsaɾ"
"remontar","Rɨ.mõ.ˈtaɾ"
"ganir","ɡɐ.ˈniɾ"
"saciedade","sɐ.sjɐ.ˈda.dɨ"
"predicado","pɾɨ.di.ˈka.du"
"recruta","Rɨ.ˈkɾu.tɐ"
"relutante","Rɨ.lu.ˈtɐ̃.tɨ"
"regato","Rɨ.ˈɡa.tu"
"rivalidade","Ri.vɐ.li.ˈda.dɨ<text"
"respetivamente","Rɨʃ.pɛ.ti.vɐ.ˈmẽ.tɨ"
"letivo","lɛ.ˈti.vu"
"silenciador","si.lẽ.sjɐ.ˈdoɾ"
"liamba","ˈljɐ̃.bɐ"
"temperado","tẽ.pɨ.ˈɾa.du"
"truque","ˈtɾu.kɨ"
"paio","ˈpaj.u"
"soalheiro","swɐ.ˈʎɐj.ɾu"
"catrapus","kɐ.tɾɐ.ˈpuʃ"
"safo","ˈsa.fu"
"mercantil","mɨɾ.kɐ̃.ˈtiɫ"
"trégua","ˈtɾɛ.ɡwɐ"
"antiquíssimo","ɐ̃.ti.ˈkwi.si.mu"
"infanticídio","ĩ.fɐ̃.ti.ˈsi.dju"
"caca","ˈka.kɐ"
"desvirginar","dɨʒ.viɾ.ʒi.ˈnaɾ"
"grainha","ɡɾɐ.ˈi.ɲɐ"
"dormente","duɾ.ˈmẽ.tɨ"
"cavado","kɐ.ˈva.du"
"arquitetónica","ɐɾ.ki.tɛ.ˈtɔ.ni.kɐ"
"recomeço","Rɨ.ku.ˈme.su"
"coceira","ku.ˈsɐj.ɾɐ"
"vaia","ˈvaj.ɐ"
"operativo","ɔ.pɨ.ɾɐ.ˈti.vu"
"bestialidade","bɨʃ.tjɐ.li.ˈda.dɨ"
"adjetival","ɐ.dʒɛ.ti.ˈvaɫ"
"copista","ku.ˈpiʃ.tɐ"
"calhamaço","kɐ.ʎɐ.ˈma.su"
"charanga","ʃɐ.ˈɾɐ̃.ɡɐ"
"palheiro","pɐ.ˈʎɐj.ɾu"
"palhota","pɐ.ˈʎɔ.tɐ"
"sarar","sɐ.ˈɾaɾ"
"roseira","Ru.ˈzɐj.ɾɐ"
"despropositar","dɨʃ.pɾu.pu.zi.ˈtaɾ"
"despropósito","dɨʃ.pɾu.ˈpɔ.zi.tu"
"cavador","kɐ.vɐ.ˈdoɾ"
"lambuzar","lɐ̃.bu.ˈzaɾ"
"pornografia","puɾ.nu.ɡɾɐ.ˈfi.ɐ"
"soletrar","su.lɨ.ˈtɾaɾ"
"impenetrável","ĩ.pɨ.nɨ.ˈtɾa.vɛɫ"
"papiro","pɐ.ˈpi.ɾu"
"bambear","bɐ̃.ˈbi.aɾ"
"pasmar","pɐʒ.ˈmaɾ"
"inspecionar","ĩʃ.pɛ.sju.ˈnaɾ"
"venta","ˈvẽ.tɐ"
"coletor","ku.lɛ.ˈtoɾ"
"desativar","dɨ.za.ti.ˈvaɾ"
"ciranda","si.ˈɾɐ̃.dɐ"
"flash","ˈflaʃ"
"bluff","ˈblɐf"
"jardinar","ʒɐɾ.di.ˈnaɾ"
"carabina","kɐ.ɾɐ.ˈbi.nɐ"
"patim","pɐ.ˈtĩ"
"tiroide","ti.ˈɾɔj.dɨ"
"arrumado","ɐ.Ru.ˈma.du"
"slide","ˈslaj.dɨ"
"conjeturar","kõ.ʒɛ.tu.ˈɾaɾ"
"bisel","bi.ˈzɛɫ"
"cruzeta","kɾu.ˈze.tɐ"
"jurássico","ʒu.ˈɾa.si.ku"
"adversativo","ɐd.vɨɾ.sɐ.ˈti.vu"
"surgimento","suɾ.ʒi.ˈmẽ.tu"
"prévio","ˈpɾɛ.vju"
"incoerência","ĩ.kwɛ.ˈɾẽ.sjɐ"
"relento","Rɨ.ˈlẽ.tu"
"instabilidade","ĩʃ.tɐ.bi.li.ˈda.dɨ"
"movediço","mu.vɨ.ˈdi.su"
"arredondamento","ɐ.Rɨ.dõ.dɐ.ˈmẽ.tu"
"arrombamento","ɐ.Rõ.bɐ.ˈmẽ.tu"
"kilowatt","ki.lɔ.ˈwɔt"
"gravitação","ɡɾɐ.vi.tɐ.ˈsɐ̃w̃"
"biqueira","bi.ˈkɐj.ɾɐ"
"reconstituir","Rɨ.kõʃ.ti.ˈtwiɾ"
"modernidade","mu.dɨɾ.ni.ˈda.dɨ"
"exorcizar","i.zuɾ.si.ˈzaɾ<text"
"alçapão","aɫ.sɐ.ˈpɐ̃w̃"
"lobby","ˈlɔ.bi"
"inocular","i.nɔ.ku.ˈlaɾ"
"banditismo","bɐ̃.di.ˈtiʒ.mu"
"comprovação","kõ.pɾu.vɐ.ˈsɐ̃w̃"
"sinfonia","sĩ.fu.ˈni.ɐ"
"malhar","mɐ.ˈʎaɾ"
"sudário","su.ˈda.ɾju"
"fragmentar","fɾaɡ.mẽ.ˈtaɾ"
"depilação","dɨ.pi.lɐ.ˈsɐ̃w̃"
"fiduciário","fi.du.ˈsi.a.ɾju"
"pratear","pɾɐ.ˈti.aɾ"
"discrepante","diʃ.kɾɨ.ˈpɐ̃.tɨ"
"trinchar","tɾĩ.ˈʃaɾ"
"paelha","pɐ.ˈɐj.ʎɐ"
"detetar","dɨ.tɛ.ˈtaɾ"
"palpo","ˈpaɫ.pu"
"celibato","sɨ.li.ˈba.tu"
"corroborante","ku.Ru.bu.ˈɾɐ̃.tɨ"
"estrangulamento","iʃ.tɾɐ̃.ɡu.lɐ.ˈmẽ.tu"
"bandalheira","bɐ̃.dɐ.ˈʎɐj.ɾɐ"
"sexologia","sɛ.ksu.lu.ˈʒi.ɐ"
"picotar","pi.ku.ˈtaɾ"
"abarcamento","ɐ.bɐɾ.kɐ.ˈmẽ.tu"
"dicionarizar","di.sju.nɐ.ɾi.ˈzaɾ"
"joguete","ʒu.ˈɡe.tɨ"
"judas","ˈʒu.dɐʃ"
"desovar","dɨ.zɔ.ˈvaɾ"
"vigilante","vi.ʒi.ˈlɐ̃.tɨ"
"injurioso","ĩ.ʒu.ˈɾjo.zu"
"atuação","ɐ.twɐ.ˈsɐ̃w̃"
"consagração","kõ.sɐ.ɡɾɐ.ˈsɐ̃w̃"
"paranormal","pɐ.ɾɐ.nɔɾ.ˈmaɫ"
"desqualificação","dɨʃ.kwɐ.li.fi.kɐ.ˈsɐ̃w̃"
"outorga","ow.ˈtɔɾ.ɡɐ"
"frete","ˈfɾɛ.tɨ"
"meado","ˈmi.a.du"
"buço","ˈbu.su"
"estábulo","iʃ.ˈta.bu.lu"
"canastra","kɐ.ˈnaʃ.tɾɐ"
"inconciliável","ĩ.kõ.si.ˈli.a.vɛɫ"
"interferência","ĩ.tɨɾ.fɨ.ˈɾẽ.sjɐ"
"sadomasoquismo","sa.dɔ.mɐ.zu.ˈkiʒ.mu"
"anemia","ɐ.nɨ.ˈmi.ɐ"
"pastelão","pɐʃ.tɨ.ˈlɐ̃w̃"
"desistência","dɨ.ziʃ.ˈtẽ.sjɐ"
"gretar","ɡɾɨ.ˈtaɾ"
"desvalorizar","dɨʒ.vɐ.lu.ɾi.ˈzaɾ"
"empenhar","ẽ.pɨ.ˈɲaɾ"
"costaneira","kuʃ.tɐ.ˈnɐj.ɾɐ"
"quermesse","kɨɾ.ˈmɛ.sɨ"
"jorro","ˈʒo.Ru"
"recaída","Rɨ.kɐ.ˈi.dɐ"
"deslumbrante","dɨʒ.lũ.ˈbɾɐ̃.tɨ"
"colagem","ku.ˈla.ʒɐ̃j̃"
"metalinguagem","mɛ.tɐ.lĩ.ˈɡwa.ʒɐ̃j̃"
"falecimento","fɐ.lɨ.si.ˈmẽ.tu"
"inexorabilidade","i.nə.zu.rɐ.bi.li.ˈda.də"
"militância","mɨ.li.ˈtɐ̃.sjɐ"
"puxador","pu.ʃɐ.ˈdoɾ"
"caricaturista","kɐ.ɾi.kɐ.tu.ˈɾiʃ.tɐ"
"numismata","nu.miʒ.ˈma.tɐ"
"eventual","i.vẽ.ˈtwaɫ<text"
"evitável","i.vi.ˈta.vɛɫ<text"
"interpessoal","ĩ.tɛɾ.pɨ.ˈswaɫ"
"irrisório","i.Ri.ˈzɔ.ɾju"
"licitar","li.si.ˈtaɾ"
"demografia","dɨ.mu.ɡɾɐ.ˈfi.ɐ"
"revigorante","Rɨ.vi.ɡu.ˈɾɐ̃.tɨ"
"peneirar","pɨ.nɐj.ˈɾaɾ"
"cirandar","si.ɾɐ̃.ˈdaɾ"
"mirrar","mi.ˈRaɾ"
"ranço","ˈRɐ̃.su"
"fragrância","fɾɐ.ˈɡɾɐ̃.sjɐ"
"vingativo","vĩ.ɡɐ.ˈti.vu"
"requentar","Rɨ.kẽ.ˈtaɾ"
"enriquecer","ẽ.Ri.kɨ.ˈseɾ"
"psicanalista","psi.kɐ.nɐ.ˈliʃ.tɐ"
"tarântula","tɐ.ˈɾɐ̃.tu.lɐ"
"solista","su.ˈliʃ.tɐ"
"unúmbio","u.ˈnũ.bju"
"ununquádio","u.nũ.ˈkwa.dju"
"viveiro","vi.ˈvɐj.ɾu"
"parreira","pɐ.ˈRɐj.ɾɐ"
"inquebrável","ĩ.kɨ.ˈbɾa.vɛɫ"
"vareja","vɐ.ˈɾɐj.ʒɐ"
"afasia","ɐ.fɐ.ˈzi.ɐ"
"compressão","kõ.pɾɨ.ˈsɐ̃w̃"
"esquadrilha","iʃ.kwɐ.ˈdɾi.ʎɐ"
"borra","ˈbɔ.Rɐ"
"borrar","bu.ˈRaɾ"
"borrão","bu.ˈRɐ̃w̃"
"borralho","bu.ˈRa.ʎu"
"suíno","ˈswi.nu"
"viperino","vi.pɨ.ˈɾi.nu"
"rodízio","Ru.ˈdi.zju"
"víscera","ˈviʃ.sɨ.ɾɐ"
"retaliação","Rɨ.tɐ.ljɐ.ˈsɐ̃w̃"
"solitária","su.li.ˈta.ɾjɐ"
"documental","du.ku.mẽ.ˈtaɫ"
"desaparecimento","dɨ.zɐ.pɐ.ɾɨ.si.ˈmẽ.tu"
"sumiço","su.ˈmi.su"
"apelação","ɐ.pɨ.lɐ.ˈsɐ̃w̃"
"apelativo","ɐ.pɨ.lɐ.ˈti.vu"
"chapada","ʃɐ.ˈpa.dɐ"
"espumante","iʃ.pu.ˈmɐ̃.tɨ"
"recorrência","Rɨ.ku.ˈRẽ.sjɐ"
"reanimação","Rjɐ.ni.mɐ.ˈsɐ̃w̃"
"reanimar","Rjɐ.ni.ˈmaɾ"
"interditar","ĩ.tɨɾ.di.ˈtaɾ"
"interdependência","ĩ.tɛɾ.dɨ.pẽ.ˈdẽ.sjɐ"
"disparatar","diʃ.pɐ.ɾɐ.ˈtaɾ"
"embevecimento","ẽ.bɨ.vɨ.si.ˈmẽ.tu"
"embezerrar","ẽ.bɨ.zɨ.ˈRaɾ"
"embicar","ẽ.bi.ˈkaɾ"
"grotesco","ɡɾu.ˈteʃ.ku"
"fumeiro","fu.ˈmɐj.ɾu"
"faúlha","fɐ.ˈu.ʎɐ"
"fulminar","fuɫ.mi.ˈnaɾ"
"beco","ˈbe.ku"
"corroboração","ku.Ru.bu.ɾɐ.ˈsɐ̃w̃"
"supressão","su.pɾɨ.ˈsɐ̃w̃"
"heterossexualidade","ɛ.tɨ.ɾɔ.sɛ.kswɐ.li.ˈda.dɨ"
"martirizar","mɐɾ.ti.ɾi.ˈzaɾ"
"disciplinado","diʃ.si.pli.ˈna.du"
"parafrasear","pɐ.ɾɐ.fɾɐ.ˈzi.aɾ"
"burocrata","bu.ɾu.ˈkɾa.tɐ"
"rifar","Ri.ˈfaɾ"
"parceria","pɐɾ.sɨ.ˈɾi.ɐ"
"pugnar","pu.ˈɡnaɾ"
"rifa","ˈRi.fɐ"
"sortear","suɾ.ˈti.aɾ"
"sorteio","suɾ.ˈtɐj.u"
"hoste","ˈɔʃ.tɨ"
"precipitação","pɾɨ.si.pi.tɐ.ˈsɐ̃w̃"
"transplantar","tɾɐ̃ʃ.plɐ̃.ˈtaɾ"
"sementeira","sɨ.mẽ.ˈtɐj.ɾɐ"
"soneca","su.ˈnɛ.kɐ"
"amplitude","ɐ̃.pli.ˈtu.dɨ"
"amplidão","ɐ̃.pli.ˈdɐ̃w̃"
"coágulo","ˈkwa.ɡu.lu"
"coalho","ˈkwa.ʎu"
"concreção","kõ.kɾɨ.ˈsɐ̃w̃"
"concretização","kõ.kɾɨ.ti.zɐ.ˈsɐ̃w̃"
"concretizar","kõ.kɾɨ.ti.ˈzaɾ"
"caleira","ka.ˈlɐj.ɾɐ"
"borbotão","buɾ.bu.ˈtɐ̃w̃"
"eufórico","ew.ˈfɔ.ɾi.ku"
"sexista","sɛ.ˈksiʃ.tɐ"
"envilecer","ẽ.vi.lɨ.ˈseɾ"
"bolorento","bu.lu.ˈɾẽ.tu"
"fecundo","fɨ.ˈkũ.du"
"terraplenagem","tɛ.Rɐ.plɨ.ˈna.ʒɐ̃j̃"
"marmorizar","mɐɾ.mu.ɾi.ˈzaɾ"
"fervilhar","fɨɾ.vi.ˈʎaɾ"
"fumigar","fu.mi.ˈɡaɾ"
"estalo","iʃ.ˈta.lu"
"trincar","tɾĩ.ˈkaɾ"
"torga","ˈtɔɾ.ɡɐ"
"cambaio","kɐ̃.ˈbaj.u"
"cilha","ˈsi.ʎɐ"
"enclave","ẽ.ˈkla.vɨ"
"tentilhão","tẽ.ti.ˈʎɐ̃w̃"
"scanner","ˈskɐ.nɐɾ"
"versar","vɨɾ.ˈsaɾ"
"chio","ˈʃi.u"
"chilreio","ʃiɫ.ˈRɐj.u"
"semanada","sɨ.mɐ.ˈna.dɐ"
"pedagógico","pɨ.dɐ.ˈɡɔ.ʒi.ku"
"intensificação","ĩ.tẽ.sɨ.fi.kɐ.ˈsɐ̃w̃"
"chiar","ˈʃi.aɾ"
"esbagoar","iʒ.bɐ.ˈɡwaɾ"
"judoca","ʒu.ˈdɔ.kɐ"
"furado","fu.ˈɾa.du"
"Martim","maɾ.ˈtĩ"
"Martino","maɾ.ˈtɨ.ɲu"
"carrapito","kɐ.Rɐ.ˈpi.tu"
"fatela","fɐ.ˈtɛ.lɐ"
"conformismo","kõ.fuɾ.ˈmiʒ.mu"
"encrespar","ẽ.kɾɨʃ.ˈpaɾ"
"frisar","fɾi.ˈzaɾ"
"estridência","iʃ.tɾi.ˈdẽ.sjɐ"
"relincho","Rɨ.ˈlĩ.ʃu"
"relinchar","Rɨ.lĩ.ˈʃaɾ"
"novilho","nu.ˈvi.ʎu"
"teixo","ˈtɐj.ʃu"
"tromba","ˈtɾõ.bɐ"
"lanho","ˈlɐ.ɲu"
"guisa","ˈɡi.zɐ"
"autodefesa","aw.tɔ.dɨ.ˈfe.zɐ"
"pinchar","pĩ.ˈʃaɾ"
"papar","pɐ.ˈpaɾ"
"papão","pɐ.ˈpɐ̃w̃"
"patriarcado","pɐ.tɾi.ɐɾ.ˈka.du"
"espaçoso","iʃ.pɐ.ˈso.zu"
"garupa","ɡɐ.ˈɾu.pɐ"
"queimada","kɐj.ˈma.dɐ"
"soca","ˈsɔ.kɐ"
"clareira","klɐ.ˈɾɐj.ɾɐ"
"xô","ʃo"
"recapitular","Rɨ.kɐ.pi.tu.ˈlaɾ"
"furão","fu.ˈɾɐ̃w̃"
"doentio","dwẽ.ˈti.u"
"balir","bɐ.ˈliɾ"
"afago","ɐ.ˈfa.ɡu"
"Alvaiázere","aɫ.vɐ.ˈi.a.zɨ.ɾɨ"
"Alandroal","ɐ.lɐ̃.dɾu.ˈaɫ"
"papoila","pɐ.ˈpoj.lɐ"
"imaturo","i.mɐ.ˈtu.ɾu"
"corredio","ku.Rɨ.ˈdi.u"
"precoce","pɾɨ.ˈkɔ.sɨ"
"prostração","pɾuʃ.tɾɐ.ˈswɐ̃w̃"
"maluquice","mɐ.lu.ˈki.sɨ"
"bicada","bi.ˈka.dɐ"
"delícia","dɨ.ˈli.sjɐ"
"cabaceira","kɐ.bɐ.ˈsɐj.ɾɐ"
"caldeira","kaɫ.ˈdɐj.ɾɐ"
"velhacaria","vɨ.ʎɐ.kɐ.ˈɾi.ɐ"
"remoinho","Rɨ.ˈmwi.ɲu"
"aquecedor","ɐ.kɛ.sɨ.ˈdoɾ"
"claraboia","kla.ɾɐ.ˈbɔj.ɐ"
"inseparável","ĩ.sɨ.pɐ.ˈɾa.vɛɫ"
"democrático","dɨ.mu.ˈkɾa.ti.ku"
"clientela","kli.ẽ.ˈtɛ.lɐ"
"evolucionismo","i.vu.lu.sju.ˈniʒ.mu"
"infestar","ĩ.fɨʃ.ˈtaɾ"
"vindimar","vĩ.di.ˈmaɾ"
"vindima","vĩ.ˈdi.mɐ"
"esganar","iʒ.ɡɐ.ˈnaɾ"
"enforcar","ẽ.fuɾ.ˈkaɾ"
"poliéster","pɔ.ˈljɛʃ.tɛɾ"
"otorrinolaringologia","ɔ.tɔ.Ri.nɔ.lɐ.ɾĩ.ɡu.lu.ˈʒi.ɐ"
"hormona","ɔɾ.ˈmo.nɐ"
"endócrino","ẽ.ˈdɔ.kɾi.nu"
"cieiro","ˈsjɐj.ɾu"
"fosforescência","fuʃ.fu.ɾɨʃ.ˈsẽ.sjɐ"
"subjetividade","sub.ʒɛ.ti.vi.ˈda.dɨ"
"recalcamento","Rɨ.kaɫ.kɐ.ˈmẽ.tu"
"dislate","diʒ.ˈla.tɨ"
"marrar","mɐ.ˈRaɾ"
"visado","vi.ˈza.du"
"precocidade","pɾɨ.ku.si.ˈda.dɨ"
"espetacular","iʃ.pɛ.tɐ.ku.ˈlaɾ"
"areal","ɐ.ˈɾi.aɫ"
"areeiro","ɐ.ˈɾjɐj.ɾu"
"exéquias","i.ˈzɛ.kjɐʃ"
"visceral","viʃ.sɨ.ˈɾaɫ"
"escaparate","iʃ.kɐ.pɐ.ˈɾa.tɨ"
"azucrinar","ɐ.zu.kɾi.ˈnaɾ"
